State,Year,Population,Violent Crime Rate,Murder Rate,Forcible Rape Rate,Robbery Rate,Aggraveted Assault Rate,Property Crime Rate,Burglary Rate,Larceny & Theft Rate,Motor Vehicle Theft Rate
Georgia,1992,6751000,733.2000122,11,45.29999924,249.8000031,427.1000061,5672.299805,1442.800049,3653.100098,576.4000244
Georgia,1993,6917000,723.0999756,11.39999962,35.40000153,248,428.2999878,5469.799805,1307.300049,3568.699951,593.7999878
Georgia,1994,7055000,667.7000122,10,34.70000076,222.6000061,400.3999939,5342.700195,1153.900024,3631.600098,557.2000122
Georgia,1995,7201000,657.0999756,9.5,35.29999924,205.1999969,407.1000061,5346.5,1059.900024,3678.300049,608.4000244
Georgia,1996,7353000,638.7000122,8.600000381,32.09999847,205.3999939,392.7999878,5671,1114.800049,3927.699951,628.5
Georgia,1997,7486000,606.5999756,7.5,31.10000038,206.6999969,361.2999878,5185.100098,1086.300049,3503.399902,595.4000244
Georgia,1998,7642000,572.7000122,8.100000381,30.39999962,187.1999969,347,4890.299805,990.7999878,3342.800049,556.5999756
Georgia,1999,7788000,534,7.5,29.79999924,166.3999939,330.2999878,4614.600098,917.2000122,3182.300049,515.2000122
Georgia,2000,8186453,504.7000122,8,24,161.8999939,310.8999939,4246.399902,836.5999756,2937,472.7999878
Georgia,2001,8383915,497,7.099999905,26,171.8000031,292.1000061,4149.299805,856.4000244,2844.5,448.2999878
Georgia,2002,8544005,459.6000061,7.099999905,24.70000076,157.1999969,270.7000122,4056.199951,865.2999878,2745.699951,445.2000122
Georgia,2003,8684715,453.8999939,7.599999905,25.70000076,161.8000031,258.7999878,4254.600098,909.2000122,2846,499.3999939
Hawaii,1960,632772,21.79999924,2.400000095,3.299999952,10.89999962,5.199999809,2276.5,525.9000244,1480.599976,269.8999939
Hawaii,1961,657000,24.5,2.299999952,3.799999952,10.69999981,7.800000191,2497.699951,595,1597.900024,304.8999939
Hawaii,1962,693000,36.90000153,2.900000095,2.5,17.29999924,14.30000019,2509.5,647.2000122,1543,319.2999878
Hawaii,1963,694000,31,1.700000048,2.599999905,11.5,15.10000038,2511.5,712.4000244,1557.900024,241.1999969
Hawaii,1964,701000,82,2.099999905,2.599999905,13.60000038,63.79999924,2708.100098,838.7999878,1612.099976,257.2000122
Hawaii,1965,711000,69.09999847,3.200000048,0.800000012,18.70000076,46.29999924,3183.300049,980.9000244,1839.400024,363
Hawaii,1966,718000,83.30000305,2.900000095,4.900000095,21.60000038,53.90000153,3419.899902,1129.699951,1971,319.2000122
Hawaii,1967,739000,80,2.400000095,5,19.79999924,52.79999924,3639.399902,1152.400024,2082.800049,404.2000122
Hawaii,1968,778000,85.09999847,2.799999952,7.199999809,22.60000038,52.40000153,4353.200195,1363.800049,2483.699951,505.7999878
Hawaii,1969,794000,86.09999847,3.400000095,12.19999981,35.5,35,4446.700195,1304.800049,2606,535.9000244
Hawaii,1970,769913,121.8000031,3.599999905,11.80000019,63.29999924,43.09999847,5143.299805,1456.099976,3106.100098,581.0999756
Hawaii,1971,789000,231.8999939,5.300000191,17.5,93,116.0999985,5226.899902,1437.099976,3222.399902,567.2999878
Hawaii,1972,809000,155.5,6.800000191,21.29999924,55.40000153,72.09999847,4457,1335.599976,2723,398.3999939
Hawaii,1973,832000,155.6000061,5.300000191,20.20000076,83.69999695,46.5,4803.100098,1535.5,2830.800049,436.8999939
Hawaii,1974,847000,208,8.300000191,26.10000038,121.5999985,52.09999847,5863.600098,1784.800049,3492.800049,586.0999756
Hawaii,1975,865000,218.3999939,7.699999809,24.70000076,127.5999985,58.29999924,5808.200195,1826.800049,3457.699951,523.7000122
Hawaii,1976,887000,229.3000031,6.199999809,23.60000038,133,66.5,6092.700195,1881.599976,3669,542.0999756
Hawaii,1977,895000,224.8000031,7.199999809,25.5,128,64.09999847,6321.299805,1911.5,3920.399902,489.3999939
Hawaii,1978,897000,270.1000061,6.699999809,25.89999962,173.6000061,64,6866,1937.699951,4357.5,570.7999878
Hawaii,1979,915000,289.7000122,7.199999809,32.29999924,184.5,65.69999695,6957.799805,1807.400024,4435,715.4000244
Hawaii,1980,964680,299.5,8.699999809,34.70000076,190.1999969,65.80000305,7182.799805,1847.5,4723.200195,612.0999756
Hawaii,1981,979000,247.6000061,4.800000191,34.70000076,148.3999939,59.70000076,6295.799805,1708.5,4157.200195,430.1000061
Hawaii,1982,994000,255.6999969,3.099999905,34.40000153,156.8999939,61.29999924,6328.600098,1657.599976,4250.299805,420.6000061
Hawaii,1983,1023000,252.1000061,5.599999905,29.39999962,130,87.09999847,5557.5,1332.900024,3804.5,420
Hawaii,1984,1039000,231.8999939,3.299999952,30.20000076,115.9000015,82.5,5252.5,1213.599976,3689,349.8999939
Hawaii,1985,1054000,219.3999939,4.099999905,29.39999962,99.40000153,86.5,4981.100098,1154.099976,3544.300049,282.7000122
Hawaii,1986,1062000,245.1999969,4.800000191,31,106.3000031,103.0999985,5426.200195,1338.800049,3759.100098,328.2000122
Hawaii,1987,1083000,263.2999878,4.800000191,36.29999924,98,124.1999969,5554.700195,1155.599976,4033.100098,366
Hawaii,1988,1093000,257.1000061,4,32.5,84.09999847,136.5,5731.899902,1255.800049,4112.200195,364
Hawaii,1989,1112000,270.1000061,4.800000191,44.59999847,83.19999695,137.6000061,6000.299805,1343.400024,4260.299805,396.6000061
Hawaii,1990,1108229,280.8999939,4,32.5,91.40000153,153,5825.799805,1228.199951,4217.100098,380.5
Hawaii,1991,1135000,241.8000031,4,33,86.90000153,117.9000015,5728.600098,1234.400024,4158.100098,336
Hawaii,1992,1160000,258.3999939,3.599999905,37.90000153,99.19999695,117.6999969,5853.5,1121.199951,4357.200195,375.1000061
Hawaii,1993,1172000,261.2000122,3.799999952,33.59999847,103.5999985,120.0999985,6015.799805,1135.699951,4429.399902,450.7999878
Hawaii,1994,1179000,262.2000122,4.199999809,30.39999962,103.5999985,123.9000015,6418.299805,1189.900024,4687,541.4000244
Hawaii,1995,1187000,295.6000061,4.699999809,28.29999924,130.8000031,131.8000031,6902.899902,1165.300049,5046.899902,690.7000122
Hawaii,1996,1184000,280.6000061,3.400000095,27.5,135.6000061,114,6304,1079.5,4620,604.5
Hawaii,1997,1187000,277.8999939,4,31.29999924,118.1999969,124.5,5745,1073.400024,4126.700195,544.9000244
Hawaii,1998,1193000,246.8999939,2,29.5,102.6999969,112.6999969,5086.100098,936.2000122,3681,468.8999939
Hawaii,1999,1185000,235,3.700000048,29.89999962,88.09999847,113.3000031,4602.399902,795,3414.199951,393.2000122
Hawaii,2000,1211537,243.8000031,2.900000095,28.60000038,92.69999695,119.6999969,4955.100098,880.2999878,3570.199951,504.6000061
Hawaii,2001,1224398,254.6000061,2.599999905,33.40000153,93.30000305,125.3000031,5131.5,911.5999756,3669.199951,550.7000122
Hawaii,2002,1240663,262.8999939,1.899999976,30,97.5,133.5,5801.399902,1025.400024,3977.199951,798.7999878
Hawaii,2003,1257608,270.3999939,1.700000048,29.20000076,92.90000153,146.5,5237.5,907.2000122,3562.899902,767.4000244
Iowa,1960,2757537,23.79999924,0.600000024,3.700000048,10.89999962,8.600000381,1100.099976,231.1999969,792.9000244,76
Iowa,1961,2779000,23.10000038,1.299999952,2.900000095,10.5,8.5,1057.599976,228.6999969,759.0999756,69.80000305
Iowa,1962,2777000,20.10000038,1.100000024,3.799999952,8.600000381,6.699999809,1117.400024,263.7999878,780.2999878,73.40000153
Iowa,1963,2780000,22.60000038,1.299999952,3.599999905,9.100000381,8.699999809,1156.699951,270.3999939,804.7999878,81.5
Iowa,1964,2756000,36.5,1.299999952,5,11.19999981,19,1319.900024,290.3999939,933.7000122,95.80000305
Iowa,1965,2760000,38.70000076,1.299999952,4.5,12.80000019,20.10000038,1358.900024,304.2999878,950,104.6999969
Iowa,1966,2747000,44.20000076,1.600000024,4.800000191,12.80000019,25,1599.599976,336.5,1131.199951,131.8999939
Iowa,1967,2753000,58.40000153,1.5,5.599999905,21,30.29999924,1822.599976,431.6000061,1235.800049,155.1999969
Iowa,1968,2748000,68.5,1.700000048,6.800000191,25,35,2075.199951,474.1000061,1436.5,164.6000061
Iowa,1969,2781000,69,1.399999976,6.400000095,22.39999962,38.79999924,2183.5,489.1000061,1516.900024,177.5
Iowa,1970,2825041,79.30000305,1.899999976,6.199999809,28.5,42.79999924,2425.800049,507.2999878,1743.400024,175
Iowa,1971,2852000,98.90000153,1.799999952,8.899999619,30.39999962,57.79999924,2526.600098,531.5999756,1841.800049,153.3000031
Iowa,1972,2883000,87.40000153,1.700000048,8.600000381,26.70000076,50.29999924,2444.399902,521.5999756,1753.699951,169.1000061
Iowa,1973,2904000,102.3000031,2.200000048,11.30000019,32.90000153,55.90000153,2729.300049,634,1904.599976,190.6999969
Iowa,1974,2855000,121,1.899999976,10.10000038,48.70000076,60.40000153,3292.600098,791.5,2282.100098,219.1000061
Iowa,1975,2870000,140.6999969,2.5,10.30000019,53.5,74.40000153,3768,818.5,2719.800049,229.6999969
Iowa,1976,2870000,132.8999939,2.299999952,10.69999981,41.09999847,78.69999695,3918.600098,827.0999756,2884.600098,206.8999939
Iowa,1977,2879000,144,2.299999952,10.60000038,41.20000076,89.80000305,3717.5,812.5,2685.100098,219.8999939
Iowa,1978,2896000,161.3999939,2.599999905,10.39999962,46.90000153,101.5999985,3818.699951,870.5999756,2712.899902,235.1000061
Iowa,1979,2903000,181.1999969,2.200000048,11,50.20000076,117.6999969,4120.600098,922.0999756,2928.800049,269.7000122
Iowa,1980,2907804,200.3999939,2.200000048,14.30000019,54.90000153,129,4546.399902,1079.5,3219.100098,247.8000031
Iowa,1981,2897000,204.1999969,2.599999905,13.39999962,53.59999847,134.5,4512.399902,1067.5,3221.699951,223.1999969
Iowa,1982,2905000,172.6999969,2.299999952,12.5,36.20000076,121.8000031,3963.800049,947.7999878,2842.300049,173.6999969
Iowa,1983,2905000,181.1000061,2.299999952,12.60000038,41,125.1999969,3737.899902,915.5999756,2664.399902,157.8999939
Iowa,1984,2910000,198.6999969,2,12.89999962,38.29999924,145.5,3600.899902,871.4000244,2571.100098,158.3999939
Iowa,1985,2884000,211.6999969,1.899999976,12.60000038,41.20000076,156.1000061,3731.199951,913.5999756,2664.199951,153.3999939
Iowa,1986,2851000,235.1000061,1.799999952,12.5,42,178.8000031,3915.600098,956,2801.300049,158.3000031
Iowa,1987,2834000,231.1999969,2.099999905,11.89999962,36.20000076,181.1000061,3909,917.7999878,2840.100098,151.1000061
Iowa,1988,2834000,256.7999878,1.700000048,15.69999981,39.90000153,199.5,3819.800049,854.2999878,2803.399902,162.1999969
Iowa,1989,2840000,266.2999878,1.899999976,16.20000076,39,209.1999969,3815.100098,846.9000244,2809.899902,158.3000031
Iowa,1990,2776755,299.7000122,1.899999976,18.39999962,39.20000076,240.1000061,3801.199951,808.4000244,2822.899902,169.8999939
Iowa,1991,2795000,303.2999878,2,20.89999962,45,235.3999939,3830.699951,832.5,2827.5,170.6999969
Iowa,1992,2812000,278,1.600000024,18.79999924,39.59999847,218,3679.199951,753.7999878,2766.300049,159.1000061
Iowa,1993,2814000,325.5,2.299999952,24.39999962,53.90000153,244.8000031,3521,730.7000122,2599.399902,190.8000031
Iowa,1994,2829000,315.1000061,1.700000048,23.5,46.90000153,243,3339.5,667.0999756,2492.300049,180.1000061
Iowa,1995,2842000,354.3999939,1.799999952,21.79999924,53,277.7999878,3747.5,757.5,2767.199951,222.8000031
Iowa,1996,2852000,272.5,1.899999976,19.70000076,45.09999847,205.8999939,3376.399902,664.5999756,2520.800049,191.1000061
Iowa,1997,2852000,310,1.799999952,20.29999924,55.90000153,232,3505.800049,771.5,2500,234.3000031
Iowa,1998,2862000,311.5,1.899999976,25.39999962,50.90000153,233.3000031,3189.100098,673.7000122,2306.600098,208.6999969
Iowa,1999,2869000,280,1.5,27.20000076,36.59999847,214.6999969,2944,593,2172,179
Iowa,2000,2926324,266.3999939,1.600000024,23.10000038,36.59999847,205.1000061,2967.300049,558.4000244,2225.199951,183.6000061
Iowa,2001,2923179,269.1000061,1.700000048,22.20000076,39.5,205.6999969,3032.100098,577.5999756,2266.199951,188.3000031
Iowa,2002,2935840,285.7000122,1.5,27.10000038,39.79999924,217.1999969,3163.600098,635,2330.199951,198.3000031
Iowa,2003,2944062,272.3999939,1.600000024,25.89999962,38.09999847,206.8000031,2961.100098,596,2174.899902,190.1999969
Idaho,1960,667191,38.20000076,2.400000095,7.199999809,13.80000019,14.80000019,1732.800049,301.3999939,1331.400024,100
Idaho,1961,684000,32.5,2,6.400000095,9.399999619,14.60000038,1829.800049,322.1000061,1394.699951,113
Idaho,1962,698000,33.5,3,3.599999905,9,17.89999962,1895,352.1000061,1423.900024,118.9000015
Idaho,1963,713000,50.79999924,2.5,5.5,12.19999981,30.60000038,1829.5,337.2999878,1394,98.19999695
Idaho,1964,692000,77.59999847,4,5.900000095,10.30000019,57.40000153,1872.099976,330.2000122,1445.099976,96.80000305
Idaho,1965,692000,71.19999695,2,5.5,10.10000038,53.59999847,1911.300049,358.7999878,1450.099976,102.3000031
Idaho,1966,694000,66.40000153,3,9.5,7.800000191,46.09999847,1945,389.8999939,1451.900024,103.1999969
Idaho,1967,699000,68.40000153,4.300000191,8.699999809,10.89999962,44.5,1837.300049,405.8999939,1318.599976,112.9000015
Idaho,1968,705000,73.5,2.299999952,8.399999619,11.80000019,51.09999847,2047.900024,470.6000061,1459.099976,118.1999969
Idaho,1969,718000,112.3000031,1.899999976,10,16.70000076,83.59999847,2616,590,1894.599976,131.5
Idaho,1970,713008,123.3000031,4.599999905,12.30000019,20.5,85.80000305,3031.5,673.5999756,2213.699951,144.1999969
Idaho,1971,732000,125.3000031,3.299999952,10.5,22.29999924,89.19999695,3382.199951,741.7999878,2473.899902,166.5
Idaho,1972,756000,143.5,3.799999952,15.60000038,20.60000038,103.4000015,3276.899902,754.5999756,2338.399902,183.8999939
Idaho,1973,770000,164.1999969,2.599999905,14.19999981,26.89999962,120.5,3293.600098,848.7999878,2237.800049,207
Idaho,1974,799000,183.3999939,5.599999905,16,37.90000153,123.8000031,3899.199951,1001.799988,2683.5,214
Idaho,1975,820000,203.6999969,5.199999809,16.10000038,42,140.3999939,3937.399902,1063,2651.300049,223
Idaho,1976,831000,226.6999969,5.300000191,18.70000076,40,162.8000031,4043.800049,1036.699951,2776.899902,230.1999969
Idaho,1977,857000,236.8999939,5.5,19.39999962,39.59999847,172.5,3888,1050.800049,2599.600098,237.6000061
Idaho,1978,878000,236.3999939,5.400000095,19.20000076,40,171.8999939,3778.399902,1038.400024,2496.199951,243.6999969
Idaho,1979,905000,288.7000122,5.400000095,20.60000038,43.29999924,219.3999939,3952,1075,2605.199951,271.7999878
Idaho,1980,943629,313.3999939,3.099999905,22.39999962,46.79999924,241.1000061,4468.799805,1238.900024,2993,236.8999939
Idaho,1981,959000,283.2999878,4.5,20.60000038,37.70000076,220.3999939,4247.399902,1173.599976,2859.5,214.3000031
Idaho,1982,965000,259.2000122,2.5,16.60000038,30.29999924,209.8000031,3824,1031.900024,2617.199951,174.8999939
Idaho,1983,989000,238.6999969,3.5,18.29999924,27.29999924,189.6000061,3627.100098,930.7999878,2525.699951,170.6000061
Idaho,1984,1001000,235.3000031,3.400000095,18.70000076,24.39999962,188.8000031,3436.399902,874.2000122,2411.399902,150.6999969
Idaho,1985,1005000,234.8000031,2.200000048,19.10000038,26.79999924,186.8000031,3673.199951,887.2999878,2604,182
Idaho,1986,1003000,222.5,3.200000048,20,21.29999924,178,3984.399902,1003.5,2799.699951,181.3000031
Idaho,1987,998000,214.1999969,3.099999905,17.5,24.20000076,169.3000031,3942.100098,976.7999878,2797.899902,167.3999939
Idaho,1988,999000,234.6999969,3.599999905,17.89999962,20.20000076,193,3738.199951,870,2692,176.3000031
Idaho,1989,1014000,254.6000061,2.599999905,23.29999924,15,213.8000031,3676.300049,872.0999756,2645.5,158.8000031
Idaho,1990,1006749,275.7000122,2.700000048,27.29999924,15,230.6999969,3781.399902,813.2000122,2802.699951,165.5
Idaho,1991,1039000,290.2999878,1.799999952,28.89999962,20.70000076,238.8999939,3905.5,826,2901.199951,178.3000031
Idaho,1992,1067000,281.3999939,3.5,31.79999924,21.5,224.6999969,3714.699951,743.5999756,2813.800049,157.3999939
Idaho,1993,1099000,281.7999878,2.900000095,35.29999924,16.89999962,226.6999969,3563.300049,668.7999878,2711.100098,183.3999939
Idaho,1994,1133000,285.7999878,3.5,27.89999962,18.39999962,235.8999939,3791.199951,719.0999756,2877.100098,195.1000061
Idaho,1995,1163000,322,4.099999905,28.39999962,24,265.5,4079.399902,779.7999878,3057.600098,242
Idaho,1996,1189000,267.2000122,3.599999905,26.29999924,20.29999924,217,3745.300049,709.0999756,2848.800049,187.5
Idaho,1997,1210000,256.7999878,3.200000048,28.89999962,19.60000038,205,3668.399902,758.2999878,2709.399902,200.6999969
Idaho,1998,1229000,282.2000122,2.900000095,31.39999962,21.5,226.3999939,3432.5,693.0999756,2553.699951,185.6999969
Idaho,1999,1252000,244.8999939,2,33.29999924,17.79999924,191.8000031,2904.399902,610.2999878,2142.5,151.6000061
Idaho,2000,1293953,252.5,1.200000048,29.70000076,17.20000076,204.3000031,2933.699951,566.5,2206,161.1999969
Idaho,2001,1321006,243.1000061,2.299999952,32.20000076,18.5,190.1000061,2890.300049,568.2999878,2141.199951,180.8000031
Idaho,2002,1343124,254.6000061,2.700000048,37,17.89999962,197,2913.199951,554,2163.600098,195.6000061
Idaho,2003,1366332,242.6999969,1.799999952,37.20000076,17.89999962,185.8000031,2908.699951,570.2000122,2147.5,190.8999939
Illinois,1960,10081158,365.1000061,4.900000095,17.60000038,208.8000031,133.8000031,1976.800049,577.7000122,1045.699951,353.2999878
Illinois,1961,10258000,362.2000122,4.800000191,17.20000076,204.5,135.6999969,2082.300049,586.9000244,1140.599976,354.7999878
Illinois,1962,10146000,383.7000122,5.300000191,18.60000038,201.5,158.3000031,2162.399902,555.7000122,1235,371.7000122
Illinois,1963,10182000,330.2999878,5.099999905,13.89999962,188.5,122.6999969,2255,541.2999878,1332.099976,381.6000061
Illinois,1964,10489000,351.8999939,5.5,15,182.3000031,149.1999969,2333.399902,547.4000244,1380.300049,405.7000122
Illinois,1965,10644000,322.7000122,5.199999809,16,164.6999969,136.6999969,2223.199951,550.2000122,1293.099976,379.8999939
Illinois,1966,10722000,364.7999878,6.900000095,16.60000038,184.8999939,156.3999939,2394.399902,560.5,1418.599976,415.2999878
Illinois,1967,10893000,394.2999878,7.300000191,17.89999962,200.8999939,168.3000031,2516.199951,608.5,1486.099976,421.7000122
Illinois,1968,10974000,408,8.100000381,16.39999962,211.5,172,2829.800049,683.5999756,1705.199951,441
Illinois,1969,11047000,448.5,8.600000381,19.10000038,236.6999969,184,3020,738.7000122,1806.800049,474.5
Illinois,1970,11113976,467.8999939,9.600000381,20.39999962,251.1000061,186.8000031,3311.600098,765.4000244,2028.400024,517.7999878
Illinois,1971,11196000,477.2999878,9.600000381,21.60000038,258.1000061,187.8999939,3408.100098,836.7000122,2095.600098,475.7999878
Illinois,1972,11251000,508.1000061,8.800000191,23.29999924,260.1000061,215.8999939,3283.100098,846.0999756,1994,443
Illinois,1973,11236000,555.9000244,10.39999962,24,272.7999878,248.6999969,3769.100098,1025.099976,2236.199951,507.7000122
Illinois,1974,11131000,627.0999756,11.80000019,27.70000076,313.3999939,274.2000122,4557.100098,1264.199951,2761.5,531.4000244
Illinois,1975,11145000,670.2000122,10.60000038,25.70000076,325.7999878,308.1000061,5033.200195,1409.699951,3030,593.5
Illinois,1976,11229000,625.7999878,10.30000019,24.60000038,287.1000061,303.7000122,4829.5,1258.400024,2991.800049,579.2999878
Illinois,1977,11245000,630.5999756,9.899999619,26.10000038,280.2999878,314.2999878,4697.100098,1257,2828.5,611.7000122
Illinois,1978,11243000,676.7000122,9.899999619,28,292.8999939,345.8999939,4943.100098,1350.699951,2969.899902,622.5
Illinois,1979,11230000,743.9000244,10.69999981,33,321.1000061,379.2000122,5287.200195,1440.599976,3170.600098,676
Illinois,1980,11355062,808,10.60000038,34.79999924,367,395.6000061,5461.100098,1559.599976,3252.5,649
Illinois,1981,11455000,792.5,10.5,32.40000153,373.2000122,376.2999878,5323.200195,1511.5,3201.199951,610.5
Illinois,1982,11448000,774.2999878,8.800000191,29.89999962,346.7999878,388.7999878,5066,1373.800049,3093.199951,599
Illinois,1983,11486000,728.0999756,9.699999809,31.5,318.8999939,368,4813.299805,1292.400024,2952,569
Illinois,1984,11511000,724.9000244,9,31.20000076,303.7999878,380.8999939,4579.299805,1173.400024,2820.300049,585.5999756
Illinois,1985,11535000,714.7999878,8,39.29999924,287.1000061,380.2999878,4596.5,1135.800049,2869.800049,590.9000244
Illinois,1986,11533000,808.9000244,8.899999619,41.20000076,325.2999878,433.5,4746,1179.800049,2937.899902,628.2999878
Illinois,1987,11582000,796.2000122,8.300000191,38.40000153,314.2999878,435.2000122,4620.299805,1123.699951,2957.100098,539.5
Illinois,1988,11544000,810.4000244,8.600000381,38.5,312.7000122,450.6000061,4810.399902,1128.699951,3076.5,605.2999878
Illinois,1989,11658000,845.9000244,9,35.70000076,335.7000122,465.3999939,4793.299805,1076,3109.899902,607.4000244
Illinois,1990,11430602,967.4000244,10.30000019,39.40000153,394,523.5999756,4967.700195,1063,3262,642.7999878
Illinois,1991,11543000,1039.199951,11.30000019,40,456.1000061,531.7999878,5092.899902,1120,3317.5,655.2999878
Illinois,1992,11631000,977.2999878,11.39999962,37.09999847,412.5,516.4000244,4788.100098,1077.300049,3091.899902,618.7999878
Illinois,1993,11697000,959.7000122,11.39999962,34.59999847,381.2000122,532.5999756,4658.200195,1015.5,3084,558.7000122
Illinois,1994,11752000,960.9000244,11.69999981,33.29999924,372.6000061,543.2999878,4664.899902,1005.099976,3096.399902,563.5
Illinois,1995,11830000,996.0999756,10.30000019,36.5,330.7999878,618.5,4459.600098,917.5999756,3019,523
Illinois,1996,11847000,890.4000244,10,38.40000153,279.3999939,562.5999756,4429.600098,913.2000122,3026.199951,490.2000122
Illinois,1997,11896000,861.4000244,9.199999809,37.09999847,278.3999939,536.7000122,4279.700195,870.5,2943.300049,465.8999939
Illinois,1998,12045000,807.7000122,8.399999619,34,248.5,516.9000244,4050.800049,811.9000244,2799.399902,439.5
Illinois,1999,12128000,689.5,7.699999809,35.40000153,217.3999939,428.8999939,3825.199951,711.7000122,2646.300049,467.2000122
Illinois,2000,12419293,653.7999878,7.199999809,31.60000038,206.5,408.5,3585.399902,659.0999756,2521.600098,404.7000122
Illinois,2001,12482301,636.9000244,7.900000095,31.5,199.1999969,398.2999878,3460.800049,631.5999756,2438.300049,390.7999878
Illinois,2002,12586447,601.9000244,7.599999905,34.70000076,201.1000061,358.3999939,3420.199951,647,2417.100098,356
Illinois,2003,12653544,556.7999878,7.099999905,32.90000153,188.1999969,328.6000061,3284.399902,618.7000122,2335.600098,330.1000061
Indiana,1960,4662498,84.59999847,4.400000095,5.099999905,34.5,40.59999847,1469.099976,460.7999878,840.7000122,167.6000061
Indiana,1961,4711000,85.80000305,4.099999905,5.300000191,38.79999924,37.59999847,1546.800049,470.3999939,899.5999756,176.8000031
Indiana,1962,4715000,88.90000153,3.5,6.099999905,38.5,40.70000076,1713.900024,470.5,1049.300049,194.1000061
Indiana,1963,4694000,102.6999969,2.799999952,8.100000381,47.29999924,44.5,1947.5,538.9000244,1195.699951,213
Indiana,1964,4825000,136,3,10.5,58.09999847,64.5,2047.199951,534.7000122,1287,225.6000061
Indiana,1965,4885000,137.1000061,3.5,10.60000038,57.40000153,65.59999847,2033.400024,556.4000244,1230.599976,246.5
Indiana,1966,4918000,146.3000031,4,10.60000038,62.79999924,68.90000153,2189.800049,627.5,1286.699951,275.5
Indiana,1967,5000000,162.8999939,3.799999952,12.69999981,78.69999695,67.80000305,2429.600098,701.5,1389.300049,338.8999939
Indiana,1968,5067000,201.8999939,4.800000191,14.60000038,101,81.40000153,2718.399902,743.9000244,1562.5,411.8999939
Indiana,1969,5118000,198.1000061,5,16.89999962,93.59999847,82.69999695,2891.199951,819,1677.800049,394.5
Indiana,1970,5193669,234.6000061,4.900000095,19.89999962,110.3000031,99.59999847,3250.300049,925.7999878,1874.199951,450.2999878
Indiana,1971,5274000,247.1000061,5.300000191,19.39999962,126,96.30000305,3275.699951,969,1903.900024,402.7000122
Indiana,1972,5291000,245.1000061,6.099999905,22.5,111.0999985,105.4000015,3164.600098,948.4000244,1850.699951,365.5
Indiana,1973,5316000,257.6000061,7.300000191,23.29999924,108.8000031,118.1999969,3469.100098,1035.800049,2043.300049,389.8999939
Indiana,1974,5330000,293.2999878,8,23.5,134.3999939,127.3000031,4043.600098,1254.599976,2396,393
Indiana,1975,5311000,332.7999878,8.5,24.29999924,156.8000031,143.3000031,4578.600098,1376.400024,2813.899902,388.2999878
Indiana,1976,5302000,315.3999939,7.099999905,23.20000076,128.8000031,156.3000031,4357.899902,1215.599976,2769.899902,372.3999939
Indiana,1977,5330000,310.6000061,7.400000095,26.5,123.1999969,153.5,3962.300049,1086.199951,2498.699951,377.3999939
Indiana,1978,5374000,323.5,6.199999809,27,121.4000015,168.8000031,4015.100098,1108.300049,2495.699951,411.1000061
Indiana,1979,5400000,338,8.300000191,31.10000038,132.6999969,165.8999939,4263.399902,1169.900024,2660.5,433
Indiana,1980,5461103,377.7999878,8.899999619,33.09999847,141.3999939,194.5,4552.5,1313.300049,2807.100098,432.2000122
Indiana,1981,5466000,341.6000061,7.099999905,29.60000038,129,176,4198.200195,1168.800049,2690,339.2999878
Indiana,1982,5471000,300.6000061,6.5,27.79999924,109,157.1999969,4128.899902,1088.800049,2713.5,326.6000061
Indiana,1983,5479000,283.7999878,5.199999809,27.5,99.90000153,151.1000061,3846,988.2999878,2535.699951,322.1000061
Indiana,1984,5498000,305.2000122,5.5,25,98.90000153,175.8999939,3624.199951,928,2345.199951,351
Indiana,1985,5499000,309.3999939,5.800000191,24,92.09999847,187.5,3604.699951,914.5999756,2361.5,328.5
Indiana,1986,5504000,307.7000122,6,25.89999962,90,185.8999939,3547.100098,886.7000122,2332.899902,327.5
Indiana,1987,5531000,328.5,5.599999905,29.10000038,88.59999847,205.1999969,3791.300049,946.7000122,2490,354.5
Indiana,1988,5575000,380,6.400000095,31,89,253.5,3770,935.2000122,2481.300049,353.5
Indiana,1989,5593000,406.5,6.300000191,32.29999924,101.4000015,266.5,4033.5,969.0999756,2673.199951,391.1000061
Indiana,1990,5544159,473.8999939,6.199999809,37.90000153,101.3000031,328.3999939,4209.399902,943.2999878,2827.100098,439
Indiana,1991,5610000,505.2999878,7.5,41.29999924,116,340.5,4312.5,977.0999756,2870.600098,464.7999878
Indiana,1992,5662000,508.5,8.199999809,42.40000153,122.1999969,335.7000122,4178.5,952.0999756,2776.100098,450.2999878
Indiana,1993,5713000,489.1000061,7.5,39.09999847,119.8000031,322.6000061,3976,852,2695.899902,428.1000061
Indiana,1994,5752000,525.0999756,7.900000095,35.59999847,130.1999969,351.5,4067.699951,850.5,2782.399902,434.7999878
Indiana,1995,5803000,524.7000122,8,33.29999924,135.1999969,348.2999878,4106.799805,821.5999756,2819.5,465.7000122
Indiana,1996,5841000,537,7.199999809,34.09999847,124.0999985,371.6000061,3961.199951,783.7999878,2752.600098,424.8999939
Indiana,1997,5864000,514.5999756,7.300000191,32.90000153,132.3999939,342.1000061,3951.600098,821.7000122,2701.899902,428
Indiana,1998,5899000,431,7.699999809,33.09999847,111.1999969,279,3738.399902,789.2000122,2590.100098,359.2000122
Indiana,1999,5943000,374.6000061,6.599999905,27,109.3000031,231.6999969,3391.300049,714.5,2335.399902,341.3999939
Indiana,2000,6080485,349.1000061,5.800000191,28.89999962,103.3000031,211.1000061,3402.800049,676.0999756,2379.899902,346.7999878
